고객ID,나이,소득,근속연수,복지비사용액,만족도점수,건강지수,지원인원,성별,결혼상태,고용형태,학력,복지등급,지역,장애여부,웰니스참여,보육지원,정신건강지원,기록일자
CUST100629,79.47932794064292,4523328.0,29.53680544677896,89016.05329649786,56.93914870903643,77.1841596837814,26.428684748974852,남성,기혼,은퇴,학사,표준,울산,없음,아니오,아니오,예,2025-09-18
CUST100630,33.06953458158642,4081679.0,20.283961456526903,43820.042554190884,75.93710710533163,53.23671357462591,12.042742865224573,여성,기혼,무직,박사,표준,서울,경증,예,아니오,아니오,2025-09-18
CUST100631,,2484372.0,,,,,,여성,미혼,계약직,고졸,표준,서울,없음,아니오,아니오,아니오,2025-09-18
CUST100632,55.45808256557263,2727740.0,23.377745765698954,56159.04872409722,72.87116980757554,57.42919755685538,17.42730310103281,여성,이혼,무직,석사,표준,광주,없음,예,아니오,아니오,2025-09-18
CUST100633,59.16254048871753,4735952.0,32.135342573969986,84164.06228140806,88.53125849554488,96.51298794986245,25.10922735043669,남성,미혼,정규직,학사,프리미엄,광주,없음,아니오,예,아니오,2025-09-18
CUST100634,61.5281377666682,3098269.0,48.94988390952124,118302.05521127788,87.0286911998936,63.37880389673113,35.448721875201834,여성,미혼,계약직,학사,기본,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100635,38.08917915084593,3015621.0,28.439669643102018,58403.05756492176,90.97999247159721,90.9728027866147,16.050964211477595,,기혼,비정규직,고졸,프리미엄,대전,없음,아니오,예,아니오,2025-09-18
CUST100636,91.09341127058386,2353852.0,49.46923358549317,145794.07731093725,122.85385861735246,97.84763375919026,41.00060211404308,여성,,무직,학사,가족형,기타,없음,아니오,아니오,예,2025-09-18
CUST100637,87.26692113508146,4008318.0,58.64454384826192,164596.08548636545,126.63035000656984,132.09946502596927,45.15702936459058,남성,기혼,계약직,학사,표준,대전,경증,아니오,아니오,아니오,2025-09-18
CUST100638,38.478421766495025,,14.02007794251764,45306.044536335314,82.13820454530837,55.597713309360955,13.451876844706014,남성,기혼,정규직,학사,표준,기타,없음,예,아니오,아니오,2025-09-18
CUST100639,,,,,,,,,기혼,계약직,고졸,기본,부산,없음,예,아니오,예,2025-09-18
CUST100640,46.724195364400366,3529063.0,25.301650794626426,35229.05938980307,98.63170934438797,66.86966804759373,13.706663940579165,남성,미혼,정규직,학사,가족형,대구,없음,아니오,예,아니오,2025-09-18
CUST100641,84.76679163063542,5194664.0,29.0240181956057,82735.06634435705,92.84911457286601,82.3744139053155,24.722761023797354,남성,,정규직,고졸,표준,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100642,66.81341724578618,3404430.0,32.32204804626108,104761.05944070545,93.08056619506813,84.19965509502038,28.747011058948328,남성,,정규직,박사,표준,기타,없음,아니오,아니오,예,2025-09-18
CUST100643,40.37758472245803,,21.106577265161018,63102.05633064299,109.14086511121862,74.41276271059762,17.337132491349166,여성,미혼,무직,석사,실버,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100644,67.23211072427674,2225127.0,30.506631263618896,102623.06503156255,114.80388154701399,83.68721340261352,28.167714631458438,여성,기혼,정규직,고졸,표준,인천,없음,아니오,아니오,예,2025-09-18
CUST100645,53.02040371647471,4013968.0,18.015400796204403,54596.04019580437,65.5431548223643,40.94649405709096,14.99135479976934,남성,기혼,정규직,석사,프리미엄,부산,없음,예,아니오,아니오,2025-09-18
CUST100646,33.457757189160034,3275426.0,20.47174046191473,56092.05897374265,103.45499118031682,96.51306741564716,15.420102914607392,여성,,정규직,석사,표준,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100647,70.92392800769274,4682875.0,32.69896823815882,108758.07195974098,99.06927199081865,126.3695202165353,29.854245834275577,여성,이혼,은퇴,전문학사,기본,대구,없음,아니오,아니오,예,2025-09-18
CUST100648,,4924863.0,,,,,,여성,기혼,정규직,학사,프리미엄,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100649,71.81838637112746,6607476.0,33.61541719353464,79325.05197589642,63.72296058381095,63.83970171037035,22.773828531151885,여성,미혼,계약직,학사,기본,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100650,94.68488805205325,4195559.0,34.01099095546751,111582.06573256892,98.12482169219692,73.4597807529062,31.621358742487203,여성,미혼,무직,학사,프리미엄,기타,없음,아니오,예,아니오,2025-09-18
CUST100651,82.93668457342184,3890955.0,43.19437780514783,101529.07417557907,99.22239333930284,100.62766969361401,31.875679406923027,여성,미혼,정규직,전문학사,기본,인천,없음,아니오,아니오,예,2025-09-18
CUST100652,53.22741666362441,33197332.0,24.731554331225333,55248.06610345516,110.73279361215143,85.31827187882348,19.19540179303855,남성,기혼,정규직,전문학사,가족형,서울,없음,아니오,아니오,예,2025-09-18
CUST100653,76.42727400765233,3076200.0,62.48733245412011,176127.07722100124,133.92892005408257,102.5897877322018,49.30559305009753,여성,기혼,계약직,학사,기본,인천,없음,아니오,예,아니오,2025-09-18
CUST100654,106.62815963507012,3906180.0,39.388803917782276,125908.07710045263,97.29913011164916,109.13091005978858,35.55550996187802,남성,기혼,무직,고졸,표준,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100655,69.52312005630982,3145518.0,39.45399489717072,100072.05856584759,104.81219377461936,52.170971791090224,28.46185376109417,남성,미혼,계약직,석사,표준,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100656,50.53715176945484,,9.550419196649335,30911.05840029265,92.76823531879747,86.11891643863771,8.525119864151375,여성,미혼,정규직,전문학사,표준,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100657,65.95191426766313,5081117.0,36.93069302327288,90674.0659195645,97.78764089742306,91.29374090716833,26.895538657545448,,미혼,무직,학사,표준,광주,없음,예,아니오,아니오,2025-09-18
CUST100658,,2292148.0,,,,,,여성,기혼,정규직,석사,표준,광주,없음,아니오,예,예,2025-09-18
CUST100659,72.84922582240779,4867854.0,43.59457211161955,119466.05942826165,96.2443837457974,68.1635449160186,32.77316652979905,남성,사별,정규직,학사,표준,서울,경증,아니오,아니오,예,2025-09-18
CUST100660,35.45770223954968,5080538.0,0.5923896007069095,1515.0479342625551,78.23587926034438,67.59635861512204,3.46440491219648,남성,기혼,계약직,학사,표준,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100661,53.6889844699836,3358317.0,21.299041683263532,67858.06439329963,96.53486177482202,106.76470981251325,20.64700057419041,여성,미혼,정규직,석사,표준,서울,없음,예,아니오,아니오,2025-09-18
CUST100662,55.65409798107979,1000000.0,24.525868421009775,53204.05563810708,81.97891677053968,73.81654116945242,15.625521687540862,남성,기혼,계약직,석사,표준,기타,경증,아니오,아니오,아니오,2025-09-18
CUST100663,75.17803755254057,2770613.0,43.8570680212736,146172.05480282014,72.14680236639975,85.12094981168639,42.080170147039674,여성,기혼,정규직,고졸,기본,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100664,36.253370814935295,5056393.0,11.750801891620723,11712.044085932039,55.78725444694208,71.26098445086662,3.2525650731805396,남성,미혼,무직,학사,실버,인천,없음,예,아니오,아니오,2025-09-18
CUST100665,66.7583481938733,3472558.0,25.96996661757689,86304.07144696484,104.61322620133349,118.73455249991886,23.705719889441752,남성,기혼,정규직,박사,표준,서울,경증,아니오,아니오,아니오,2025-09-18
CUST100666,72.3228240666396,2300837.0,46.55451025923147,124819.06207942814,73.69644021549104,103.05427003373704,35.24074295128662,기타,미혼,정규직,전문학사,기본,서울,경증,아니오,아니오,예,2025-09-18
CUST100667,134.16473028626365,2894270.0,78.75528419244368,269812.1020504627,162.6058405322031,140.08624383082935,73.98457632772278,남성,미혼,계약직,전문학사,표준,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100668,33.41989214453779,4508744.0,25.130094996055377,55943.06191586369,102.6180001917585,100.57887888609227,18.38120440891928,남성,미혼,정규직,고졸,가족형,대전,없음,예,아니오,아니오,2025-09-18
CUST100669,,4156080.0,,,,,,,기혼,정규직,고졸,기본,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100670,59.528677516682464,,6.249689795060638,12707.052573147146,84.45654699914965,54.01380277415561,4.534540874800439,여성,미혼,은퇴,학사,프리미엄,기타,없음,예,아니오,아니오,2025-09-18
CUST100671,40.827985403617454,3059810.0,33.07571775779038,82975.05048967591,102.29487414713702,53.723379393326766,22.772190206415758,여성,미혼,정규직,학사,표준,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100672,87.82897824933804,3029890.0,61.13464727817044,184902.07281994837,120.09425818511023,93.21245489290405,51.70395920083301,남성,미혼,은퇴,박사,기본,기타,없음,예,아니오,아니오,2025-09-18
CUST100673,111.62071529545764,2393107.0,82.33161270234321,271535.0802194112,124.65851557661045,110.88945047673181,77.43224087173533,남성,기혼,정규직,학사,프리미엄,울산,없음,예,아니오,예,2025-09-18
CUST100674,56.216223902966895,5438450.0,34.06281752555144,113467.06752584566,117.12943171520274,104.40995893718085,32.13891077001235,여성,사별,정규직,전문학사,표준,인천,없음,아니오,아니오,아니오,2025-09-18
CUST100675,36.8575444791818,3113215.0,8.949723852972806,17501.057547432698,97.85031326813852,83.67186697703194,6.851642700107405,남성,기혼,계약직,고졸,표준,기타,없음,아니오,아니오,아니오,2025-09-18
CUST100676,84.36053206184137,4960590.0,67.39031218968522,205035.0740853455,109.22667027947992,117.882268777898,57.21747856102242,여성,미혼,비정규직,박사,프리미엄,인천,없음,아니오,아니오,예,2025-09-18
CUST100677,67.88331942922035,5325579.0,6.987027231875633,17680.044576689143,55.59717931669522,46.512350808859225,4.888059292410782,남성,미혼,정규직,전문학사,표준,서울,없음,아니오,아니오,예,2025-09-18
CUST100678,60.7486306400092,4697973.0,14.716882313530565,28031.063304153722,77.50083404176075,104.02262308122273,7.741126158384018,남성,미혼,정규직,전문학사,가족형,대전,없음,아니오,예,아니오,2025-09-18
CUST100679,116.57633160644485,2982055.0,67.80439038867308,216745.08309228043,121.09003621793619,110.02788378278407,61.433537799754035,여성,미혼,무직,석사,표준,서울,없음,아니오,아니오,예,2025-09-18
CUST100680,71.57754738514272,3984476.0,32.26002112370893,78385.06767075924,95.37677009816348,94.91951981037256,22.532890814984768,남성,기혼,정규직,학사,프리미엄,광주,없음,아니오,아니오,아니오,2025-09-18
CUST100681,,3470965.0,,,,,,여성,기혼,정규직,전문학사,프리미엄,부산,없음,예,아니오,아니오,2025-09-18
CUST100682,72.68175304861865,2415557.0,44.31259416884041,137059.05982718783,75.29391043636562,102.01559385980225,37.59044711066194,남성,기혼,정규직,석사,기본,부산,없음,예,아니오,아니오,2025-09-18
CUST100683,,3889231.0,,,,,,남성,기혼,정규직,박사,프리미엄,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100684,74.78004726393294,2085152.0,58.303054279627275,173803.06824144986,112.79903602999178,94.62061999632567,48.659963816053725,기타,미혼,정규직,고졸,표준,부산,없음,예,아니오,아니오,2025-09-18
CUST100685,,4925215.0,,,,,,남성,미혼,정규직,석사,기본,울산,경증,아니오,아니오,아니오,2025-09-18
CUST100686,66.32982757138724,2942459.0,37.248975055067405,99358.06009153147,108.1203282845181,60.69749366934637,28.267985115835778,여성,기혼,정규직,학사,표준,대구,없음,아니오,아니오,아니오,2025-09-18
CUST100687,83.63548244624474,3741391.0,51.09514728276555,169632.07140946086,128.7734373301764,87.41536359732035,46.522139808241334,남성,미혼,정규직,학사,기본,서울,없음,예,아니오,아니오,2025-09-18
CUST100688,,3839945.0,,,,,,여성,미혼,정규직,석사,프리미엄,기타,없음,아니오,아니오,예,2025-09-18
CUST100689,,3189314.0,,,,,,여성,미혼,비정규직,박사,표준,광주,없음,예,아니오,예,2025-09-18
CUST100690,,,,,,,,남성,미혼,정규직,전문학사,실버,광주,없음,아니오,아니오,예,2025-09-18
CUST100691,73.13565039258144,2930115.0,24.01802145717605,65883.05993098042,80.30234544149388,82.18851010286255,18.1022152967398,여성,미혼,무직,전문학사,기본,부산,없음,아니오,예,아니오,2025-09-18
CUST100692,57.48815750996542,4545556.0,35.974306085436126,103556.06166681171,73.56311169566354,120.70180728253897,28.41857594172067,여성,,비정규직,고졸,표준,대전,없음,아니오,아니오,아니오,2025-09-18
CUST100693,51.63346577470986,1884824.0,8.099502386423223,9493.03892487272,56.28378779484685,33.92758931306206,3.6399732983058537,남성,기혼,정규직,학사,기본,대구,없음,예,아니오,아니오,2025-09-18
CUST100694,69.6614113804842,3651655.0,29.590177881099045,75092.05656821239,90.67899839827847,57.820257398079974,21.62002626137851,여성,미혼,정규직,고졸,표준,울산,경증,아니오,아니오,아니오,2025-09-18
CUST100695,52.84739613540118,5826714.0,28.928725430805663,53892.05876551766,74.76944524559741,94.18151906438356,14.816934688470752,여성,미혼,정규직,학사,프리미엄,대구,없음,예,아니오,아니오,2025-09-18
CUST100696,47.529884540116385,2299602.0,14.086773004645053,9100.042071056598,62.6791792508645,35.93490520867513,4.535011961505269,남성,기혼,계약직,고졸,프리미엄,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100697,47.18872699720367,2686706.0,23.043678339067682,76965.06200160303,119.78152062034113,80.07297497128437,24.13822191688126,남성,미혼,은퇴,학사,프리미엄,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100698,74.75609782395776,4116689.0,32.14971927913444,79013.07410864845,106.24967247242971,105.17521948286559,23.71132722467384,남성,미혼,정규직,고졸,가족형,울산,없음,아니오,아니오,아니오,2025-09-18
CUST100699,69.01511262112257,3715498.0,44.39165961794792,109105.06842330757,97.65950919087514,100.45624638527437,30.944812800569768,남성,미혼,비정규직,석사,기본,부산,없음,아니오,아니오,아니오,2025-09-18
CUST100700,85.26189475058247,3920756.0,61.133198799270374,182809.07910560723,131.43317222768394,109.50782814726125,50.137619472668575,여성,미혼,정규직,전문학사,표준,기타,없음,아니오,아니오,예,2025-09-18
CUST100701,98.8832543015572,4087024.0,59.04164457764475,163251.07581943003,109.76261451728445,96.47320757402915,44.778904258075976,여성,기혼,정규직,전문학사,프리미엄,서울,경증,예,예,아니오,2025-09-18
CUST100702,48.742467955582306,4261665.0,32.77418171557205,57146.059369529205,89.14342370565998,82.47238693474416,15.708561049968045,여성,기혼,무직,석사,표준,대전,없음,예,아니오,아니오,2025-09-18
